Unix,Date,Symbol,Open,High,Low,Close,Volume WAVES,Volume USDT,tradecount
1574985600000,2019-11-29,WAVESUSDT,0.6108,0.6352,0.6064,0.6303,163946.81,101696.361837,1043
1574899200000,2019-11-28,WAVESUSDT,0.6112,0.6334,0.26,0.612,620768.56,361675.771857,1774
1574812800000,2019-11-27,WAVESUSDT,0.6039,0.6283,0.5675,0.6097,760394.37,456412.226505,3189
1574726400000,2019-11-26,WAVESUSDT,0.5899,0.609,0.5821,0.6042,177874.09,105575.746971,1122
1574640000000,2019-11-25,WAVESUSDT,0.574,0.6034,0.5281,0.592,427026.71,243839.054472,2254
1574553600000,2019-11-24,WAVESUSDT,0.6297,0.6315,0.5717,0.5762,258498.51,154987.267511,1416
1574467200000,2019-11-23,WAVESUSDT,0.6273,0.6352,0.6035,0.6317,178067.89,110176.681117,1216
1574380800000,2019-11-22,WAVESUSDT,0.651,0.6892,0.5783,0.6275,450103.27,288819.168316,2862
1574294400000,2019-11-21,WAVESUSDT,0.7094,0.7209,0.63,0.651,464116.13,313605.111678,2241
1574208000000,2019-11-20,WAVESUSDT,0.7214,0.7241,0.7024,0.7094,107840.74,76740.466322,698
1574121600000,2019-11-19,WAVESUSDT,0.73,0.7333,0.7,0.7214,162364.24,116016.619832,1013
1574035200000,2019-11-18,WAVESUSDT,0.7689,0.7812,0.7052,0.7274,262790.21,195372.933278,1917
1573948800000,2019-11-17,WAVESUSDT,0.7704,0.7791,0.7614,0.767,85467.59,65737.789405,701
1573862400000,2019-11-16,WAVESUSDT,0.7695,0.7736,0.7596,0.7671,115455.31,88383.255807,806
1573776000000,2019-11-15,WAVESUSDT,0.7723,0.805,0.76,0.7708,325139.76,253486.158538,1928
1573689600000,2019-11-14,WAVESUSDT,0.789,0.7898,0.7575,0.7723,130373.86,100329.651985,957
1573603200000,2019-11-13,WAVESUSDT,0.776,0.7948,0.7665,0.789,203196.78,157961.243435,1118
1573516800000,2019-11-12,WAVESUSDT,0.7823,0.7858,0.763,0.775,132458.25,102669.220117,1018
1573430400000,2019-11-11,WAVESUSDT,0.801,0.8016,0.7658,0.7823,128666.3,100286.878429,963
1573344000000,2019-11-10,WAVESUSDT,0.7685,0.8068,0.7638,0.7977,257535.67,202334.768079,1577
1573257600000,2019-11-09,WAVESUSDT,0.7714,0.7798,0.7591,0.771,277918.77,213845.581646,905
1573171200000,2019-11-08,WAVESUSDT,0.8076,0.8183,0.746,0.7737,388404.49,303235.113173,2119
1573084800000,2019-11-07,WAVESUSDT,0.814,0.8319,0.7903,0.8076,291722.65,236146.513911,1714
1572998400000,2019-11-06,WAVESUSDT,0.826,0.8325,0.8056,0.8138,341368.4,279448.462405,1948
1572912000000,2019-11-05,WAVESUSDT,0.8085,0.8399,0.7918,0.8256,449478.13,368655.609876,2653
1572825600000,2019-11-04,WAVESUSDT,0.7932,0.8176,0.7872,0.8085,294342.48,235514.621487,1585
1572739200000,2019-11-03,WAVESUSDT,0.8024,0.8072,0.7787,0.7932,153211.35,121229.013506,1007
1572652800000,2019-11-02,WAVESUSDT,0.792,0.8041,0.7895,0.8,183260.08,146140.133055,1083
1572566400000,2019-11-01,WAVESUSDT,0.7781,0.7943,0.7696,0.792,148799.97,116440.118095,1079
1572480000000,2019-10-31,WAVESUSDT,0.7813,0.7931,0.7608,0.7801,313314.65,243560.337722,1455
1572393600000,2019-10-30,WAVESUSDT,0.8236,0.8257,0.7706,0.7813,356445.18,282370.84777,1999
1572307200000,2019-10-29,WAVESUSDT,0.8058,0.879,0.8032,0.8236,1002397.48,837983.163186,4555
1572220800000,2019-10-28,WAVESUSDT,0.7959,0.8281,0.7759,0.8058,887365.73,716275.208601,3560
1572134400000,2019-10-27,WAVESUSDT,0.7516,0.8278,0.738,0.7956,469987.2,367462.028277,2321
1572048000000,2019-10-26,WAVESUSDT,0.7705,0.81,0.7258,0.7513,575177.07,442160.317617,3133
1571961600000,2019-10-25,WAVESUSDT,0.7162,0.771,0.7094,0.7705,518890.21,384720.732898,2585
1571875200000,2019-10-24,WAVESUSDT,0.7145,0.7227,0.6942,0.719,379517.31,269329.178156,2054
1571788800000,2019-10-23,WAVESUSDT,0.7916,0.793,0.6905,0.7187,449354.04,325815.812021,2560
1571702400000,2019-10-22,WAVESUSDT,0.81,0.8311,0.7916,0.796,280446.32,226916.837685,1515
1571616000000,2019-10-21,WAVESUSDT,0.8082,0.8198,0.7888,0.81,188355.33,151320.225074,1238
1571529600000,2019-10-20,WAVESUSDT,0.7988,0.815,0.7808,0.8122,261891.09,209433.370716,1335
1571443200000,2019-10-19,WAVESUSDT,0.8016,0.8143,0.7851,0.7988,152818.55,121823.916458,973
1571356800000,2019-10-18,WAVESUSDT,0.8399,0.84,0.7952,0.8044,228609.44,186751.840354,1628
1571270400000,2019-10-17,WAVESUSDT,0.8166,0.843,0.8101,0.838,188341.85,155078.601976,1246
1571184000000,2019-10-16,WAVESUSDT,0.8534,0.857,0.7952,0.8185,378461.47,311757.005364,1999
1571097600000,2019-10-15,WAVESUSDT,0.872,0.8969,0.8531,0.8581,643587.0,564720.469902,2609
1571011200000,2019-10-14,WAVESUSDT,0.8376,0.8834,0.8322,0.872,460595.82,395485.246234,2568
1570924800000,2019-10-13,WAVESUSDT,0.8427,0.8548,0.83,0.841,182581.72,154079.950091,1109
1570838400000,2019-10-12,WAVESUSDT,0.8456,0.8648,0.84,0.8464,118177.04,100514.563233,1357
1570752000000,2019-10-11,WAVESUSDT,0.8999,0.9051,0.84,0.8455,331620.46,289261.52171,3003
1570665600000,2019-10-10,WAVESUSDT,0.9296,0.9836,0.8909,0.9,560994.87,523513.756871,3409
1570579200000,2019-10-09,WAVESUSDT,0.9013,0.9524,0.8985,0.9296,342752.58,317152.382136,3012
1570492800000,2019-10-08,WAVESUSDT,0.9118,0.9298,0.8876,0.9033,268313.04,243676.834353,1995
1570406400000,2019-10-07,WAVESUSDT,0.8717,0.919,0.8675,0.9151,126052.21,113731.274784,1546
1570320000000,2019-10-06,WAVESUSDT,0.9191,0.9325,0.8677,0.8713,171339.02,152791.736826,1685
1570233600000,2019-10-05,WAVESUSDT,0.8834,0.9302,0.8643,0.9162,160829.27,145595.029381,2404
1570147200000,2019-10-04,WAVESUSDT,0.8475,0.9072,0.831,0.8859,258902.63,227884.463475,2501
1570060800000,2019-10-03,WAVESUSDT,0.8321,0.8908,0.8172,0.8509,610955.8,527462.385466,4339
1569974400000,2019-10-02,WAVESUSDT,0.8267,0.8328,0.8161,0.8321,78216.74,64447.863771,738
1569888000000,2019-10-01,WAVESUSDT,0.8471,0.87,0.8174,0.8267,250871.86,211606.721346,1991
1569801600000,2019-09-30,WAVESUSDT,0.8153,0.8699,0.7829,0.8471,523730.42,436983.463061,2898
1569715200000,2019-09-29,WAVESUSDT,0.8416,0.845,0.8056,0.8153,94022.38,77245.802359,795
1569628800000,2019-09-28,WAVESUSDT,0.8392,0.86,0.8276,0.8455,237344.24,200231.852895,1526
1569542400000,2019-09-27,WAVESUSDT,0.8318,0.8624,0.8041,0.8392,176093.59,146498.581503,1213
1569456000000,2019-09-26,WAVESUSDT,0.8613,0.8879,0.7674,0.8318,344484.64,286856.310002,2845
1569369600000,2019-09-25,WAVESUSDT,0.8299,0.8699,0.8061,0.8612,318130.25,264851.409931,2637
1569283200000,2019-09-24,WAVESUSDT,1.001,1.0421,0.7781,0.826,637683.25,598039.697564,5192
1569196800000,2019-09-23,WAVESUSDT,1.1022,1.2159,0.9904,1.0009,1789751.86,1984863.697174,10930
1569110400000,2019-09-22,WAVESUSDT,1.0148,1.1032,0.9709,1.102,728914.8,742953.140981,5410
1569024000000,2019-09-21,WAVESUSDT,1.0456,1.0557,1.0122,1.0138,182865.44,188520.552472,1816
1568937600000,2019-09-20,WAVESUSDT,1.0753,1.0811,1.0263,1.0456,167120.18,175510.229629,1739
1568851200000,2019-09-19,WAVESUSDT,1.1505,1.1505,1.0398,1.077,383167.87,412459.681802,2901
1568764800000,2019-09-18,WAVESUSDT,1.101,1.259,1.1005,1.15,368510.27,423511.491106,3615
1568678400000,2019-09-17,WAVESUSDT,1.0593,1.116,1.0358,1.1002,230411.9,247303.604595,1742
1568592000000,2019-09-16,WAVESUSDT,1.0738,1.0934,1.0239,1.0593,250745.06,264372.455865,2194
1568505600000,2019-09-15,WAVESUSDT,1.027,1.0828,1.0235,1.0738,189118.83,197590.577477,2365
1568419200000,2019-09-14,WAVESUSDT,1.0268,1.0386,1.0045,1.027,157230.23,160858.318433,1670
1568332800000,2019-09-13,WAVESUSDT,1.0298,1.0428,1.0,1.0345,146942.53,150111.623983,1414
1568246400000,2019-09-12,WAVESUSDT,1.0234,1.0408,0.9966,1.0298,319280.13,325934.32281,2136
1568160000000,2019-09-11,WAVESUSDT,1.0371,1.0526,1.01,1.0139,95566.98,97758.892539,894
1568073600000,2019-09-10,WAVESUSDT,1.071,1.0839,1.0282,1.0416,133166.77,140225.399118,1059
1567987200000,2019-09-09,WAVESUSDT,1.065,1.1148,1.0393,1.0673,200772.8,216471.445777,1738
1567900800000,2019-09-08,WAVESUSDT,1.0705,1.0796,1.0443,1.0654,102161.08,108870.57516,835
1567814400000,2019-09-07,WAVESUSDT,1.0498,1.0827,1.04,1.0691,92295.0,97747.492047,826
1567728000000,2019-09-06,WAVESUSDT,1.1145,1.1193,1.0327,1.0498,113031.01,122570.532129,1502
1567641600000,2019-09-05,WAVESUSDT,1.1258,1.1487,1.0885,1.1149,90911.03,101398.805728,1229
1567555200000,2019-09-04,WAVESUSDT,1.1496,1.1515,1.1039,1.1259,144573.29,162840.367564,1561
1567468800000,2019-09-03,WAVESUSDT,1.1472,1.1636,1.1153,1.1496,156477.74,178486.255165,2012
1567382400000,2019-09-02,WAVESUSDT,1.1092,1.1485,1.0873,1.1474,160103.22,179126.580605,1781
1567296000000,2019-09-01,WAVESUSDT,1.1055,1.1193,1.0751,1.111,82885.98,91176.785559,1131
1567209600000,2019-08-31,WAVESUSDT,1.1123,1.1376,1.0666,1.1052,135234.68,149958.626308,1395
1567123200000,2019-08-30,WAVESUSDT,1.1222,1.1396,1.1049,1.119,145887.3,163590.616507,1466
1567036800000,2019-08-29,WAVESUSDT,1.173,1.1755,1.1023,1.1213,206356.28,231191.121415,1982
1566950400000,2019-08-28,WAVESUSDT,1.2351,1.25,1.1331,1.1689,264727.85,317422.319496,3210
1566864000000,2019-08-27,WAVESUSDT,1.2597,1.2872,1.2177,1.2421,131202.69,163781.988023,2174
1566777600000,2019-08-26,WAVESUSDT,1.252,1.3236,1.2458,1.2618,182255.26,235585.438992,2213
1566691200000,2019-08-25,WAVESUSDT,1.3008,1.3303,1.2411,1.2536,202901.97,261240.924747,2585
1566604800000,2019-08-24,WAVESUSDT,1.3019,1.355,1.27,1.2988,426066.02,559822.145984,4254
1566518400000,2019-08-23,WAVESUSDT,1.2769,1.3499,1.1042,1.3004,431619.64,552477.407923,5203
1566432000000,2019-08-22,WAVESUSDT,1.22,1.3126,1.1631,1.2776,445099.75,560813.818484,5218
1566345600000,2019-08-21,WAVESUSDT,1.2406,1.2428,1.1735,1.2178,248506.46,301740.051251,3487
1566259200000,2019-08-20,WAVESUSDT,1.2585,1.2849,1.228,1.2393,196730.34,246838.574557,2819
1566172800000,2019-08-19,WAVESUSDT,1.2596,1.278,1.2317,1.2585,122926.91,154858.185846,2316
1566086400000,2019-08-18,WAVESUSDT,1.2016,1.2705,1.1903,1.26,140382.38,173953.46038,2085
1566000000000,2019-08-17,WAVESUSDT,1.1961,1.23,1.1789,1.2016,93168.98,112753.925002,1744
1565913600000,2019-08-16,WAVESUSDT,1.2081,1.2212,1.1566,1.2023,197411.37,233468.360457,2622
1565827200000,2019-08-15,WAVESUSDT,1.2048,1.2222,1.1498,1.213,151997.78,180667.31422,1981
1565740800000,2019-08-14,WAVESUSDT,1.2867,1.304,1.1797,1.2067,371850.32,463559.491977,5635
1565654400000,2019-08-13,WAVESUSDT,1.3156,1.3156,1.2711,1.2838,263840.45,341381.205327,3832
1565568000000,2019-08-12,WAVESUSDT,1.3204,1.3437,1.2802,1.3107,319373.76,419725.371848,5889
1565481600000,2019-08-11,WAVESUSDT,1.3034,1.3704,1.3007,1.3226,192010.26,257297.033569,4073
1565395200000,2019-08-10,WAVESUSDT,1.289,1.3249,1.2707,1.304,174199.42,227219.461129,3093
1565308800000,2019-08-09,WAVESUSDT,1.336,1.348,1.2706,1.2891,173044.5,227026.283244,3820
1565222400000,2019-08-08,WAVESUSDT,1.3624,1.3817,1.2944,1.3392,337596.11,453834.077692,4436
1565136000000,2019-08-07,WAVESUSDT,1.3576,1.3729,1.3117,1.3625,326314.86,440737.902021,4273
1565049600000,2019-08-06,WAVESUSDT,1.4093,1.4306,1.3313,1.3584,603364.24,830963.256049,6419
1564963200000,2019-08-05,WAVESUSDT,1.3617,1.4475,1.35,1.4137,490067.74,688153.110073,6775
1564876800000,2019-08-04,WAVESUSDT,1.3704,1.3787,1.3136,1.3577,178161.05,240257.216661,2894
1564790400000,2019-08-03,WAVESUSDT,1.3501,1.3872,1.3431,1.3699,281298.62,382669.269263,2722
1564704000000,2019-08-02,WAVESUSDT,1.3593,1.3857,1.3401,1.353,379715.51,516401.205347,3347
1564617600000,2019-08-01,WAVESUSDT,1.3723,1.3933,1.3478,1.3592,275823.62,378556.981281,3448
1564531200000,2019-07-31,WAVESUSDT,1.3637,1.411,1.3609,1.372,250515.04,347246.94768,2574
1564444800000,2019-07-30,WAVESUSDT,1.3734,1.3876,1.351,1.3704,202992.29,278179.177233,2265
1564358400000,2019-07-29,WAVESUSDT,1.3523,1.44,1.343,1.3817,555255.85,769993.582496,5089
1564272000000,2019-07-28,WAVESUSDT,1.3539,1.3628,1.2845,1.3528,234727.49,312870.71476,1747
1564185600000,2019-07-27,WAVESUSDT,1.4234,1.45,1.3216,1.35,255352.57,350621.800232,2698
1564099200000,2019-07-26,WAVESUSDT,1.4019,1.432,1.3653,1.4249,189105.4,266184.901503,2577
1564012800000,2019-07-25,WAVESUSDT,1.37,1.4279,1.3672,1.4083,331088.6,465832.079139,3344
1563926400000,2019-07-24,WAVESUSDT,1.3653,1.402,1.2999,1.3741,355388.4,478601.077803,5449
1563840000000,2019-07-23,WAVESUSDT,1.428,1.4436,1.312,1.3659,594764.47,825372.704527,5828
1563753600000,2019-07-22,WAVESUSDT,1.4652,1.476,1.3959,1.428,478653.45,688982.388959,5649
1563667200000,2019-07-21,WAVESUSDT,1.489,1.5019,1.4171,1.4651,742259.61,1086620.599002,9144
1563580800000,2019-07-20,WAVESUSDT,1.4628,1.533,1.4441,1.489,798240.26,1186372.875931,11139
1563494400000,2019-07-19,WAVESUSDT,1.491,1.4982,1.4211,1.4608,698573.52,1019289.656577,10726
1563408000000,2019-07-18,WAVESUSDT,1.4045,1.5376,1.3725,1.491,1396330.9,2022369.215603,14914
1563321600000,2019-07-17,WAVESUSDT,1.4398,1.4579,1.3423,1.404,1533317.34,2152275.781534,14614
1563235200000,2019-07-16,WAVESUSDT,1.4887,1.66,1.432,1.446,2643209.22,4071220.609191,23595
1563148800000,2019-07-15,WAVESUSDT,1.4768,1.5918,1.3,1.4903,1969873.2,2920906.358335,17192
1563062400000,2019-07-14,WAVESUSDT,1.5471,1.7145,1.45,1.4768,1136437.02,1823154.205127,10594
1562976000000,2019-07-13,WAVESUSDT,1.6212,1.6433,1.51,1.5463,485730.78,767089.575913,5733
1562889600000,2019-07-12,WAVESUSDT,1.4848,1.7722,1.4692,1.6211,1420788.46,2318735.296627,11123
1562803200000,2019-07-11,WAVESUSDT,1.7099,1.7108,1.4568,1.4892,746714.99,1151209.652578,8003
1562716800000,2019-07-10,WAVESUSDT,1.817,1.8444,1.6656,1.7116,997611.73,1754738.874182,9433
1562630400000,2019-07-09,WAVESUSDT,1.8928,1.9007,1.781,1.8193,973960.34,1792456.079241,10265
1562544000000,2019-07-08,WAVESUSDT,2.0506,2.0664,1.8675,1.8878,2718738.24,5321167.573249,19831
1562457600000,2019-07-07,WAVESUSDT,1.9468,2.275,1.9102,2.0511,4211284.55,8906451.025655,35405
1562371200000,2019-07-06,WAVESUSDT,1.7851,2.2,1.769,1.9468,2581472.68,5252331.757488,24960
1562284800000,2019-07-05,WAVESUSDT,1.8185,1.8542,1.7665,1.7886,322979.91,583045.152216,4960
1562198400000,2019-07-04,WAVESUSDT,1.939,1.9458,1.8093,1.8185,277066.98,523300.555851,3887
1562112000000,2019-07-03,WAVESUSDT,1.8201,1.956,1.7936,1.9484,681500.94,1290633.774541,7114
1562025600000,2019-07-02,WAVESUSDT,1.8749,1.9227,1.7055,1.8233,609021.98,1096961.806478,7778
1561939200000,2019-07-01,WAVESUSDT,1.8309,1.95,1.7862,1.8845,569100.2,1067375.744541,7504
1561852800000,2019-06-30,WAVESUSDT,1.9725,1.98,1.807,1.8208,811722.05,1545904.830637,8722
1561766400000,2019-06-29,WAVESUSDT,2.0083,2.0202,1.865,1.9655,853291.0,1646730.893635,7199
1561680000000,2019-06-28,WAVESUSDT,1.8656,2.0222,1.84,2.0077,894708.27,1739896.815286,8644
1561593600000,2019-06-27,WAVESUSDT,2.1846,2.1926,1.8335,1.854,1173335.56,2345129.042385,13437
1561507200000,2019-06-26,WAVESUSDT,2.315,2.3666,1.9917,2.1854,1131088.94,2569629.092547,14653
1561420800000,2019-06-25,WAVESUSDT,2.3662,2.4028,2.2855,2.3049,665050.12,1549394.036793,7208
1561334400000,2019-06-24,WAVESUSDT,2.3702,2.4225,2.3,2.3652,398014.94,946301.940839,5994
1561248000000,2019-06-23,WAVESUSDT,2.4198,2.4536,2.351,2.3636,441370.22,1060052.422529,7824
1561161600000,2019-06-22,WAVESUSDT,2.34,2.4929,2.3043,2.41,716404.57,1720806.163644,10783
1561075200000,2019-06-21,WAVESUSDT,2.3713,2.4333,2.3159,2.34,440084.05,1045260.140504,5899
1560988800000,2019-06-20,WAVESUSDT,2.4299,2.4441,2.3259,2.3716,278388.59,662567.096388,4969
1560902400000,2019-06-19,WAVESUSDT,2.3877,2.4336,2.3555,2.4335,214604.03,515173.035126,3769
1560816000000,2019-06-18,WAVESUSDT,2.444,2.444,2.3455,2.3877,228794.42,545282.208188,4287
1560729600000,2019-06-17,WAVESUSDT,2.4243,2.5189,2.4089,2.4414,281260.2,692129.551471,5729
1560643200000,2019-06-16,WAVESUSDT,2.4118,2.575,2.33,2.4249,910397.83,2201220.146196,11789
1560556800000,2019-06-15,WAVESUSDT,2.3748,2.4374,2.3325,2.4139,219361.12,522680.00035,3740
1560470400000,2019-06-14,WAVESUSDT,2.4826,2.499,2.2579,2.3768,604669.04,1426286.632708,7252
1560384000000,2019-06-13,WAVESUSDT,2.4411,2.5046,2.4193,2.4726,402689.07,993766.203737,5312
1560297600000,2019-06-12,WAVESUSDT,2.3772,2.455,2.3366,2.4361,322560.23,773059.828734,4251
1560211200000,2019-06-11,WAVESUSDT,2.371,2.4069,2.3025,2.3773,534127.14,1256772.251623,5582
1560124800000,2019-06-10,WAVESUSDT,2.2751,2.38,2.23,2.371,347151.04,805526.484596,4635
1560038400000,2019-06-09,WAVESUSDT,2.3604,2.4171,2.2302,2.2735,284244.48,661784.906477,4077
1559952000000,2019-06-08,WAVESUSDT,2.3601,2.4114,2.3088,2.3638,290431.15,684538.892056,3527
1559865600000,2019-06-07,WAVESUSDT,2.2999,2.4182,2.2622,2.3701,707665.14,1667552.925754,6820
1559779200000,2019-06-06,WAVESUSDT,2.2958,2.3485,2.191,2.2993,359785.1,818796.632159,5482
1559692800000,2019-06-05,WAVESUSDT,2.3174,2.366,2.2464,2.3065,408103.68,945126.12592,5608
1559606400000,2019-06-04,WAVESUSDT,2.4114,2.4268,2.2401,2.3174,734841.77,1722467.282394,12669
1559520000000,2019-06-03,WAVESUSDT,2.6546,2.6623,2.4124,2.4169,828994.84,2104728.772633,12809
1559433600000,2019-06-02,WAVESUSDT,2.6073,2.6829,2.5643,2.6546,563820.68,1482618.527271,9805
1559347200000,2019-06-01,WAVESUSDT,2.6432,2.684,2.5717,2.6044,326519.38,858588.942343,6299
1559260800000,2019-05-31,WAVESUSDT,2.5444,2.6483,2.5001,2.6385,390179.74,998591.723712,7601
1559174400000,2019-05-30,WAVESUSDT,2.6688,2.76,2.4513,2.5428,1148612.15,3059671.491842,17604
1559088000000,2019-05-29,WAVESUSDT,2.7481,2.7638,2.63,2.6688,386997.8,1050125.430935,8138
1559001600000,2019-05-28,WAVESUSDT,2.7154,2.8708,2.7,2.7559,699789.22,1931085.330303,12135
1558915200000,2019-05-27,WAVESUSDT,2.6845,2.7841,2.6601,2.7265,826636.54,2240408.465123,13409
1558828800000,2019-05-26,WAVESUSDT,2.7161,2.77,2.565,2.679,653761.05,1743363.654187,11270
1558742400000,2019-05-25,WAVESUSDT,2.6733,2.7677,2.6118,2.717,1043926.34,2805557.723896,13175
1558656000000,2019-05-24,WAVESUSDT,3.28,3.5498,2.6605,2.6733,2907411.14,8682715.232541,36354
1558569600000,2019-05-23,WAVESUSDT,2.3588,3.28,2.3104,3.28,2387801.38,6372682.376556,26282
1558483200000,2019-05-22,WAVESUSDT,2.4614,2.534,2.31,2.3588,861468.76,2104550.948423,9524
1558396800000,2019-05-21,WAVESUSDT,2.4483,2.5629,2.37,2.4716,847222.88,2091119.459717,8902
1558310400000,2019-05-20,WAVESUSDT,2.5491,2.5491,2.3202,2.4393,649104.08,1570154.817143,10529
1558224000000,2019-05-19,WAVESUSDT,2.3935,2.5902,2.3799,2.5318,668142.97,1641332.175617,10848
1558137600000,2019-05-18,WAVESUSDT,2.4127,2.4363,2.285,2.3813,438562.68,1037144.33294,7599
1558051200000,2019-05-17,WAVESUSDT,2.5186,2.5397,2.1912,2.4135,609153.91,1427904.265044,9892
1557964800000,2019-05-16,WAVESUSDT,2.5813,2.7554,2.429,2.5188,1159623.42,3008771.36333,16067
1557878400000,2019-05-15,WAVESUSDT,2.3552,2.7545,2.3551,2.5693,1219028.79,3156428.272477,13676
1557792000000,2019-05-14,WAVESUSDT,2.3657,2.4435,2.2683,2.3559,800517.82,1898903.390484,11477
1557705600000,2019-05-13,WAVESUSDT,2.4085,2.5119,2.3006,2.3626,872438.57,2115804.477496,13687
1557619200000,2019-05-12,WAVESUSDT,2.4297,2.5727,2.307,2.4256,557403.8,1367287.419214,9511
1557532800000,2019-05-11,WAVESUSDT,2.2673,2.5099,2.2579,2.424,920781.08,2203371.35738,13534
1557446400000,2019-05-10,WAVESUSDT,2.343,2.3854,2.2113,2.2664,196269.27,445971.905548,2918
1557360000000,2019-05-09,WAVESUSDT,2.2133,2.4483,2.1233,2.3415,333284.39,756769.323711,5762
1557273600000,2019-05-08,WAVESUSDT,2.0875,2.2587,2.0416,2.2193,533924.02,1134908.282107,6272
1557187200000,2019-05-07,WAVESUSDT,2.1456,2.4763,2.0825,2.0825,861006.42,1984828.471576,11122
1557100800000,2019-05-06,WAVESUSDT,2.0857,2.2131,2.0306,2.1467,115328.39,245251.788591,2052
1557014400000,2019-05-05,WAVESUSDT,2.1501,2.1501,2.0177,2.0846,89128.0,184612.102355,1376
1556928000000,2019-05-04,WAVESUSDT,2.2235,2.2624,2.08,2.1501,136007.97,294469.605055,1853
1556841600000,2019-05-03,WAVESUSDT,2.1587,2.2364,2.1388,2.2235,207840.24,452503.740839,2437
1556755200000,2019-05-02,WAVESUSDT,2.14,2.1808,2.1218,2.1629,111266.2,238987.121246,1369
1556668800000,2019-05-01,WAVESUSDT,2.2529,2.2782,2.1274,2.1526,109626.37,238991.594685,2186
1556582400000,2019-04-30,WAVESUSDT,1.9834,2.3099,1.967,2.2527,282116.21,620851.0156,5099
1556496000000,2019-04-29,WAVESUSDT,2.0899,2.1263,1.9364,1.9912,155625.57,314115.442664,2162
1556409600000,2019-04-28,WAVESUSDT,2.1695,2.1973,2.0749,2.0942,136169.37,288731.963385,2033
1556323200000,2019-04-27,WAVESUSDT,2.2157,2.2287,2.11,2.1695,138766.27,299319.367004,2218
1556236800000,2019-04-26,WAVESUSDT,2.2,2.2789,2.1227,2.2051,151281.58,331301.21287,3060
1556150400000,2019-04-25,WAVESUSDT,2.3702,2.4313,2.1811,2.2033,154234.82,359098.341632,3155
1556064000000,2019-04-24,WAVESUSDT,2.5809,2.6245,2.2969,2.3666,361036.93,890048.813915,6199
1555977600000,2019-04-23,WAVESUSDT,2.6161,2.6725,2.57,2.5855,236392.96,620911.340812,6474
1555891200000,2019-04-22,WAVESUSDT,2.5893,2.6395,2.5319,2.6135,397105.72,1024474.377274,9521
1555804800000,2019-04-21,WAVESUSDT,2.6495,2.6628,2.5109,2.5893,655494.18,1684725.192154,13886
1555718400000,2019-04-20,WAVESUSDT,2.6561,2.6943,2.6139,2.6492,244319.24,646680.782215,5371
1555632000000,2019-04-19,WAVESUSDT,2.6881,2.6889,2.63,2.656,231271.93,614187.074209,5935
1555545600000,2019-04-18,WAVESUSDT,2.6498,2.73,2.6487,2.689,224653.04,604528.738325,6056
1555459200000,2019-04-17,WAVESUSDT,2.6782,2.6999,2.61,2.6556,293208.24,776160.168091,7268
1555372800000,2019-04-16,WAVESUSDT,2.6099,2.6916,2.59,2.671,208048.25,548442.417934,4379
1555286400000,2019-04-15,WAVESUSDT,2.7578,2.8001,2.58,2.615,317861.9,860361.470281,7220
1555200000000,2019-04-14,WAVESUSDT,2.6428,2.8086,2.61,2.7566,395014.83,1067265.43971,7911
1555113600000,2019-04-13,WAVESUSDT,2.641,2.6853,2.5884,2.6411,257643.24,681642.629546,5238
1555027200000,2019-04-12,WAVESUSDT,2.6354,2.9,2.5082,2.6425,1307218.55,3525390.250573,20564
1554940800000,2019-04-11,WAVESUSDT,2.7825,3.11,2.4529,2.6353,2131063.8,5892739.574207,29615
1554854400000,2019-04-10,WAVESUSDT,2.7833,2.9479,2.7171,2.7788,774745.11,2175017.855433,11996
1554768000000,2019-04-09,WAVESUSDT,2.8461,2.9667,2.5868,2.793,1269203.3,3529716.679947,17852
1554681600000,2019-04-08,WAVESUSDT,2.9479,3.0156,2.8125,2.8349,301738.9,882808.499151,7074
1554595200000,2019-04-07,WAVESUSDT,2.9987,3.1699,2.9064,2.9577,388206.34,1180325.93585,7504
1554508800000,2019-04-06,WAVESUSDT,2.8847,2.9987,2.8479,2.9987,311419.33,909939.294668,6132
1554422400000,2019-04-05,WAVESUSDT,2.792,2.9058,2.7849,2.8762,165834.27,474819.988022,3455
1554336000000,2019-04-04,WAVESUSDT,2.8835,2.921,2.7,2.792,291175.23,825648.353693,5408
1554249600000,2019-04-03,WAVESUSDT,3.0774,3.2,2.7667,2.8836,555741.56,1694353.302918,9986
1554163200000,2019-04-02,WAVESUSDT,2.8973,3.1129,2.8021,3.0964,573432.46,1699038.821966,10327
1554076800000,2019-04-01,WAVESUSDT,2.7837,2.9459,2.7742,2.8982,156963.87,449442.95311,2988
1553990400000,2019-03-31,WAVESUSDT,2.7948,2.84,2.7413,2.7837,84204.35,235172.812589,1924
1553904000000,2019-03-30,WAVESUSDT,2.8382,2.86,2.7602,2.7856,105889.16,296502.975915,1926
1553817600000,2019-03-29,WAVESUSDT,2.7594,2.8627,2.7554,2.8373,159485.45,447558.918866,2749
1553731200000,2019-03-28,WAVESUSDT,2.7462,2.7733,2.73,2.7594,79682.26,218931.264384,1385
1553644800000,2019-03-27,WAVESUSDT,2.6879,2.7696,2.6716,2.7463,135635.98,370061.997415,2079
1553558400000,2019-03-26,WAVESUSDT,2.6986,2.78,2.6217,2.6904,136796.75,366302.088219,2374
1553472000000,2019-03-25,WAVESUSDT,2.7436,2.7786,2.6415,2.6867,112092.32,303901.008988,1984
1553385600000,2019-03-24,WAVESUSDT,2.7877,2.7913,2.7105,2.7436,55785.47,153457.976533,1106
